Gene ID	ERR2619174	ERR2619175	ERR2619176	ERR2619177	ERR2619178	ERR2619179	ERR2619180	ERR2619181	ERR2619182	ERR2619183	ERR2619184	ERR2619185	ERR2619186	ERR2619187	ERR2619188	ERR2619189	ERR2619190	ERR2619191
ENSG00000272046	23	27	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272047	727	802	922	898	1185	1098	891	806	1014	996	949	821	854	801	1049	769	651	628
ENSG00000272049	0	2	3	0	8	5	4	5	4	0	2	1	0	6	2	2	4	2
ENSG00000272050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272053	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0
ENSG00000272054	9	13	11	12	17	12	12	14	12	12	16	20	17	0	20	18	23	7
ENSG00000272055	0	1	0	0	1	0	1	1	4	0	0	0	2	0	0	0	0	0
ENSG00000272056	1	1	0	0	0	4	1	0	1	1	0	0	0	6	1	1	0	0
ENSG00000272057	1	0	2	0	2	0	0	0	0	1	0	0	0	5	4	0	0	1
ENSG00000272058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000272068	396	424	416	406	5	13	10	12	9	8	6	16	6	24	16	26	71	13
ENSG00000272070	8	3	5	6	4	14	2	5	16	18	9	5	0	1	1	6	0	0
ENSG00000272071	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000272072	3	6	2	3	3	2	4	2	7	5	2	8	0	0	0	1	4	0
ENSG00000272075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272076	2	0	0	0	0	1	0	2	1	0	1	1	0	0	3	0	2	2
ENSG00000272077	20	19	12	15	0	0	0	1	63	73	32	31	0	3	7	3	5	4
ENSG00000272078	20	14	13	7	94	89	47	46	47	33	36	26	6	4	24	5	10	2
ENSG00000272079	58	90	77	89	175	193	133	120	73	63	38	57	145	100	262	124	233	215
ENSG00000272080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272081	1	4	1	4	8	12	6	4	2	4	2	3	13	18	9	18	32	28
ENSG00000272082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272084	8	5	1	0	6	4	3	0	28	27	13	14	0	0	1	9	7	7
ENSG00000272085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272086	65	73	83	94	103	116	76	99	23	20	24	17	47	48	65	65	61	56
ENSG00000272087	46	46	46	49	15	12	12	20	31	20	29	27	11	19	13	30	21	19
ENSG00000272088	3	3	3	3	2	1	3	1	0	1	2	1	1	0	1	3	1	1
ENSG00000272092	7	9	13	8	22	17	11	15	6	9	5	10	11	16	26	18	12	3
ENSG00000272094	0	0	0	0	3	2	1	1	0	0	1	1	0	0	0	0	2	0
ENSG00000272096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272097	4	12	9	4	4	8	7	12	2	3	2	5	0	0	0	1	1	3
ENSG00000272100	3	2	2	0	1	1	1	0	4	6	4	2	0	0	4	2	1	2
ENSG00000272101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272102	4	4	2	2	1	0	0	0	9	11	3	4	3	3	5	2	1	2
ENSG00000272103	0	0	1	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0
ENSG00000272104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272106	83	92	108	97	361	377	313	261	33	46	45	37	48	53	43	77	73	69
ENSG00000272108	7	11	5	3	3	4	1	2	39	33	22	35	0	9	0	0	0	0
ENSG00000272109	2	0	0	2	1	2	2	0	1	1	1	2	0	0	0	0	0	0
ENSG00000272112	0	0	0	0	0	0	0	0	3	2	1	0	37	3	20	12	17	15
ENSG00000272113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272115	12	10	14	19	24	18	14	11	7	10	16	12	14	0	2	5	5	8
ENSG00000272121	0	0	0	0	0	0	0	0	0	1	2	2	0	2	0	0	0	0
ENSG00000272123	2	3	6	4	2	5	1	0	7	2	4	7	0	5	1	6	8	8
ENSG00000272128	0	2	0	0	0	4	2	0	0	3	0	4	0	0	0	5	0	0
ENSG00000272129	27	26	45	40	26	23	23	17	17	16	15	14	35	28	35	29	33	39
ENSG00000272130	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000272134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272137	3	2	1	0	0	1	1	0	0	1	1	0	0	0	2	0	0	0
ENSG00000272138	14	25	20	15	1	0	0	0	9	5	20	10	6	0	0	5	3	3
ENSG00000272139	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
ENSG00000272140	20	19	14	16	17	16	10	5	10	7	8	14	4	3	14	10	15	3
ENSG00000272141	15	28	21	17	6	8	4	2	1	1	2	3	0	0	0	0	3	1
ENSG00000272142	139	139	190	203	143	120	102	107	79	88	57	58	25	16	88	43	52	61
ENSG00000272143	14	13	11	10	0	0	0	0	0	1	1	2	42	37	60	90	33	64
ENSG00000272144	0	1	1	2	3	3	2	0	1	0	3	0	6	0	0	0	0	0
ENSG00000272145	10	16	10	13	78	71	56	52	11	9	9	17	5	12	9	2	7	2
ENSG00000272146	2	2	0	0	4	8	2	5	1	1	5	2	0	3	7	5	2	2
ENSG00000272148	4	2	5	1	5	5	2	2	3	1	3	3	0	14	5	3	2	4
ENSG00000272149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272150	11	15	8	8	64	65	44	27	33	35	34	21	65	55	67	48	55	53
ENSG00000272153	12	25	29	19	20	36	22	28	13	9	15	17	4	11	21	7	12	3
ENSG00000272154	2	5	1	2	1	1	0	0	14	11	10	5	0	0	0	0	0	0
ENSG00000272155	5	1	3	4	3	4	3	0	8	9	8	2	6	0	4	3	0	2
ENSG00000272156	8	4	3	5	13	15	6	11	8	8	13	13	24	0	35	11	21	18
ENSG00000272157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272158	1	1	0	1	1	1	0	0	1	2	0	0	0	0	0	0	1	0
ENSG00000272159	0	0	0	1	0	0	0	1	2	1	0	2	0	0	0	0	0	0
ENSG00000272160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272161	0	1	0	0	0	0	0	0	0	1	1	1	0	0	3	0	0	0
ENSG00000272162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000272164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272167	6	6	1	2	3	1	0	1	4	3	2	2	3	0	7	1	1	0
ENSG00000272168	113	145	71	48	1	5	1	0	111	138	69	87	6	1	9	1	16	8
ENSG00000272170	0	3	0	0	3	4	1	0	1	0	0	1	0	5	1	3	2	2
ENSG00000272172	13	14	23	23	23	7	17	14	12	7	7	7	7	4	6	3	10	12
ENSG00000272173	8	16	11	7	16	14	8	6	5	6	3	5	66	38	27	44	28	26
ENSG00000272174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272175	0	0	0	0	0	0	0	0	0	1	0	0	0	23	0	0	0	0
ENSG00000272177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272180	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0
ENSG00000272181	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	3	0
ENSG00000272182	1	0	2	2	0	1	0	0	3	5	1	2	2	2	0	0	0	0
ENSG00000272183	4	5	9	8	47	54	26	25	0	3	0	8	0	5	0	2	10	5
ENSG00000272186	2	2	2	1	3	5	5	3	0	7	2	3	5	0	6	1	1	2
ENSG00000272188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272189	17	20	18	15	0	0	0	0	2	1	0	2	11	0	7	27	14	19
ENSG00000272192	1	3	1	2	4	0	0	0	9	6	2	5	0	1	0	0	0	0
ENSG00000272195	0	1	5	6	6	5	4	2	5	0	7	4	0	0	5	0	0	2
ENSG00000272196	4	6	3	2	4	6	5	6	34	24	11	16	2	0	0	2	2	4
ENSG00000272197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000272202	2	0	1	1	0	2	4	2	2	2	3	1	0	0	0	1	0	0
ENSG00000272203	1	1	0	3	1	0	0	0	1	2	0	2	0	0	3	0	1	0
ENSG00000272205	2	5	2	3	5	4	4	2	4	4	0	1	3	0	0	0	1	2
ENSG00000272209	3	17	14	5	1	1	4	0	2	0	0	0	3	0	0	0	2	3
ENSG00000272211	4	3	7	4	3	3	1	3	0	4	1	0	0	4	1	2	5	3
ENSG00000272213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272217	6	2	1	4	8	8	8	6	0	0	2	2	0	6	3	0	2	1
ENSG00000272218	0	0	0	0	1	6	3	1	1	0	0	0	0	0	0	0	0	0
ENSG00000272219	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0
ENSG00000272220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272221	67	64	48	45	132	158	150	138	0	1	0	0	56	29	58	30	35	33
ENSG00000272223	1	5	1	1	14	4	2	5	6	2	8	7	3	7	9	4	2	5
ENSG00000272226	1	0	1	0	1	1	0	0	2	1	0	3	0	0	0	1	2	0
ENSG00000272230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272232	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272235	1	0	0	1	1	1	2	2	0	0	1	0	0	0	0	2	0	0
ENSG00000272236	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272240	5	6	9	2	19	13	10	3	2	5	5	14	0	17	4	1	6	2
ENSG00000272243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272247	2	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2	0
ENSG00000272248	0	1	3	1	3	8	7	3	2	0	0	0	8	0	14	4	1	1
ENSG00000272249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272250	0	0	0	1	3	3	1	2	0	1	0	1	0	0	0	1	0	1
ENSG00000272253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272254	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000272255	0	1	2	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000272256	2	1	0	0	5	5	4	4	4	4	1	2	3	0	4	0	3	1
ENSG00000272259	0	0	0	0	5	2	6	2	0	0	0	0	0	6	0	0	0	0
ENSG00000272262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272263	10	12	14	13	7	6	0	3	14	27	34	24	0	15	0	1	0	4
ENSG00000272264	3	7	0	9	10	5	13	16	4	4	2	3	24	9	4	8	11	2
ENSG00000272265	1	2	2	0	0	0	1	0	0	0	1	1	4	0	0	2	0	0
ENSG00000272267	2	9	7	4	50	68	45	30	15	16	9	15	10	4	1	1	6	3
ENSG00000272269	122	131	90	88	58	66	37	39	38	27	44	27	23	69	26	26	26	25
ENSG00000272273	16	17	35	31	11	17	25	15	9	9	9	5	4	0	7	0	3	0
ENSG00000272274	0	0	0	0	0	0	0	0	0	1	0	1	0	7	0	0	2	0
ENSG00000272275	2	5	4	3	4	7	10	5	50	33	26	27	7	12	6	5	1	3
ENSG00000272277	35	35	37	40	75	71	48	51	18	20	9	12	18	13	33	16	7	24
ENSG00000272279	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	5	7	1
ENSG00000272281	2	2	0	1	1	1	0	0	18	11	19	28	0	3	4	0	1	1
ENSG00000272282	0	0	0	0	0	0	0	0	1	8	0	1	0	0	0	0	7	3
ENSG00000272288	40	44	50	50	120	89	82	89	26	21	33	29	52	80	61	37	48	43
ENSG00000272293	8	13	5	7	34	13	30	19	8	13	6	6	0	0	1	0	5	9
ENSG00000272295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272299	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000272301	2	7	7	2	7	5	1	1	3	4	4	6	0	0	3	0	3	0
ENSG00000272304	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0
ENSG00000272305	6	4	2	5	3	2	3	1	3	7	2	7	0	0	8	6	7	7
ENSG00000272308	8	7	9	6	6	13	5	2	11	17	15	19	13	0	10	9	6	7
ENSG00000272311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272312	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	1
ENSG00000272316	142	165	238	202	47	38	33	21	89	82	117	116	93	106	120	42	170	57
ENSG00000272319	0	0	0	0	0	0	1	0	0	3	1	2	0	0	1	1	1	2
ENSG00000272320	5	4	6	4	1	2	2	0	5	7	4	4	1	0	2	2	2	1
ENSG00000272321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000272323	11	21	17	15	21	19	21	21	22	24	28	32	24	14	25	10	9	16
ENSG00000272324	0	0	0	0	0	1	0	1	2	1	2	1	0	0	0	5	1	2
ENSG00000272325	1498	1676	1953	1910	1586	1356	1103	954	497	482	678	619	664	553	804	681	676	744
ENSG00000272328	1	2	0	1	0	0	1	0	12	25	22	20	0	0	0	0	0	0
ENSG00000272329	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272330	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000272333	2519	2989	2776	2430	1958	1745	1401	1280	2715	2680	2335	2442	895	593	872	833	988	921
ENSG00000272334	0	0	1	2	1	1	1	1	1	1	0	0	0	0	0	3	0	0
ENSG00000272335	159	192	253	258	143	104	76	67	218	237	249	257	144	59	138	108	125	153
ENSG00000272337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272338	32	43	31	39	26	23	12	9	19	16	24	22	14	23	14	5	14	13
ENSG00000272341	36	41	47	36	138	155	144	111	68	59	81	72	331	187	284	199	142	161
ENSG00000272342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272343	4	5	6	4	2	5	3	5	18	21	27	21	1	0	0	2	9	3
ENSG00000272344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272345	7	8	10	10	6	7	6	4	15	14	12	16	20	32	19	18	35	42
ENSG00000272346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272347	0	0	0	0	0	1	0	0	0	0	0	0	0	5	18	2	1	3
ENSG00000272351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272354	3	4	1	3	0	0	1	1	0	5	3	2	0	0	0	0	0	1
ENSG00000272356	30	39	47	34	28	23	13	16	43	40	25	51	12	42	35	13	22	15
ENSG00000272359	0	0	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000272360	0	0	0	0	4	5	8	4	4	5	8	4	1	6	7	6	0	15
ENSG00000272361	2	1	6	5	0	0	1	1	7	7	4	5	0	0	0	1	3	0
ENSG00000272362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272366	0	1	0	1	0	1	0	1	2	2	0	1	0	0	0	2	0	0
ENSG00000272367	2	9	4	0	2	3	1	0	7	5	5	5	0	0	4	6	1	3
ENSG00000272368	6	3	6	4	10	5	6	2	13	10	14	8	13	42	19	20	19	13
ENSG00000272369	6	11	11	6	13	15	12	13	21	22	11	10	36	95	44	28	26	28
ENSG00000272370	3	7	4	8	4	1	2	3	27	11	12	12	0	8	3	2	7	5
ENSG00000272371	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0
ENSG00000272372	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	3	3
ENSG00000272374	17	24	14	8	17	14	5	4	8	11	5	13	0	13	3	1	5	1
ENSG00000272375	10	11	13	8	4	3	1	4	19	15	6	19	0	15	0	10	4	6
ENSG00000272379	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000272380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272381	1	5	6	2	3	1	1	0	0	2	1	1	3	1	0	4	2	0
ENSG00000272382	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	1	0
ENSG00000272383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272384	22	20	30	17	36	26	49	37	10	12	31	25	7	9	7	6	5	5
ENSG00000272385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272386	0	1	1	2	2	4	0	1	0	1	4	0	0	0	4	0	0	0
ENSG00000272387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272389	1	1	1	0	1	1	2	0	1	0	0	0	4	0	0	0	5	2
ENSG00000272391	3100	3586	3756	3526	2462	2203	1923	1845	1550	1449	1576	1662	662	461	667	664	782	673
ENSG00000272393	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272395	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
ENSG00000272396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272398	46744	51726	22606	21649	974	1013	522	454	66726	65829	31193	35945	11536	15481	12744	9299	22480	8971
ENSG00000272400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272402	5	7	4	7	5	5	5	3	4	5	5	7	19	2	6	20	9	7
ENSG00000272405	4499	4834	5302	5080	1141	1546	1140	1212	50	47	155	126	167	279	106	163	430	77
ENSG00000272406	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272407	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000272410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000272412	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000272414	0	1	0	0	0	0	1	0	0	2	3	4	9	0	36	0	7	11
ENSG00000272416	1	1	1	2	1	2	1	0	3	3	3	0	0	0	7	0	0	2
ENSG00000272417	2	5	1	2	1	1	0	1	6	1	0	3	0	0	1	0	1	2
ENSG00000272418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272419	248	277	195	177	39	46	36	53	104	117	71	71	77	104	90	74	125	104
ENSG00000272420	4	6	2	5	4	3	1	2	0	1	1	0	0	0	3	2	3	4
ENSG00000272425	2	0	4	6	0	0	1	1	4	0	5	2	0	0	0	0	0	0
ENSG00000272426	1	1	0	2	2	1	1	2	4	5	1	2	0	0	0	0	2	0
ENSG00000272428	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000272430	14	19	27	29	41	56	44	30	32	33	67	65	295	102	209	168	133	180
ENSG00000272431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272432	0	1	2	2	12	7	4	4	4	0	2	2	0	0	0	2	3	2
ENSG00000272434	1	3	2	3	0	5	0	2	2	1	2	1	0	0	6	6	1	3
ENSG00000272435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272438	9	9	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000272439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272440	9	3	3	2	3	2	3	0	2	0	1	2	0	6	4	5	0	2
ENSG00000272442	7	11	11	9	1	4	3	3	5	5	4	2	0	0	6	5	1	2
ENSG00000272443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272444	2	1	2	1	5	8	4	4	3	1	3	2	8	0	6	6	0	10
ENSG00000272445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272447	183	174	194	190	366	365	266	247	106	124	95	90	262	164	141	176	140	126
ENSG00000272449	10	22	28	18	39	66	74	74	3	2	0	2	28	18	49	39	47	30
ENSG00000272450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272455	71	91	92	64	125	119	105	68	43	52	40	56	53	48	71	37	64	52
ENSG00000272456	2	0	1	1	0	0	0	0	1	0	1	3	0	0	0	3	15	11
ENSG00000272457	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272459	1	4	2	1	14	15	8	11	17	20	17	17	26	42	38	32	18	17
ENSG00000272460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272461	0	0	0	0	0	0	0	0	1	4	7	4	0	0	0	0	0	0
ENSG00000272462	74	72	75	94	172	152	120	108	43	34	41	54	66	67	86	95	103	94
ENSG00000272463	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	10	3	5
ENSG00000272465	0	0	2	2	1	1	2	2	0	1	2	1	0	0	6	4	6	10
ENSG00000272468	9	12	6	11	3	3	3	2	58	49	21	21	0	0	0	7	5	1
ENSG00000272469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272472	0	0	5	1	1	1	0	0	0	2	0	0	0	0	2	4	1	2
ENSG00000272473	5	4	0	5	11	10	8	12	13	9	4	10	0	0	1	1	5	2
ENSG00000272474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272476	51	66	46	35	69	66	50	34	48	29	33	31	8	20	20	34	44	23
ENSG00000272477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272482	3	2	3	1	20	25	27	28	3	3	6	5	44	68	20	45	34	23
ENSG00000272483	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000272485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272486	9	7	5	0	3	1	1	1	10	18	4	6	9	2	2	2	2	6
ENSG00000272489	24	30	32	27	40	23	22	16	20	17	11	12	17	28	32	29	34	25
ENSG00000272491	0	1	0	0	12	7	6	2	0	1	0	2	0	0	3	2	7	0
ENSG00000272494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272498	8	12	14	13	14	12	11	12	13	18	26	35	7	0	7	6	4	9
ENSG00000272501	41	60	38	36	194	199	161	183	27	27	24	25	15	23	47	28	35	37
ENSG00000272502	221	248	454	458	1038	1179	1115	1022	202	198	261	223	36	19	44	67	60	49
ENSG00000272505	1	0	3	0	5	3	5	2	3	2	2	2	19	13	18	17	31	8
ENSG00000272506	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000272507	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
ENSG00000272508	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000272509	6	4	5	3	0	1	0	0	6	6	3	5	0	0	2	2	2	1
ENSG00000272510	9	6	13	4	13	12	11	15	8	5	6	7	20	28	19	18	23	19
ENSG00000272511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000272512	20	16	13	9	26	17	16	17	10	20	24	27	3	4	8	3	2	4
ENSG00000272514	0	0	0	1	0	0	0	0	2	2	0	0	0	0	1	0	1	0
ENSG00000272515	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272516	1	2	1	0	0	0	2	0	0	0	2	1	3	0	1	0	0	0
ENSG00000272518	13	26	26	34	23	19	23	25	15	8	17	11	83	57	76	55	39	36
ENSG00000272519	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000272523	11	5	6	5	9	9	9	18	7	13	7	6	34	12	32	29	26	20
ENSG00000272524	2	8	2	4	12	9	11	18	0	7	0	3	4	8	8	4	0	3
ENSG00000272525	7	9	7	3	18	15	16	11	10	10	4	4	2	3	5	4	3	6
ENSG00000272529	4	7	10	6	8	4	7	3	15	10	13	14	1	16	7	8	1	5
ENSG00000272532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272533	0	1	0	0	0	1	0	0	1	5	1	0	0	0	0	0	0	0
ENSG00000272536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272537	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000272540	6	11	13	5	9	6	3	1	9	8	5	11	3	9	2	0	2	1
ENSG00000272541	0	0	0	0	1	2	0	0	1	0	4	1	0	5	0	2	1	0
ENSG00000272542	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272549	8	11	12	13	5	2	8	6	11	18	17	13	30	14	21	26	16	23
ENSG00000272551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272554	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272555	2	3	4	6	29	19	15	9	7	4	6	9	41	0	26	34	19	31
ENSG00000272556	24	32	40	36	17	20	7	6	6	6	9	12	6	0	1	1	5	9
ENSG00000272558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
